lang,century_ah,death_ah,author_uri,author_translit,author_name,book_uri,title_translit,title_ar,genre_tags,n_versions,version_ids,version_files,book_path,book_yml,tafsir_flag,tafsir_reason
AR,50,45,0045JarwalIbnAwsHutaya,JarwalIbnAwsHutaya,Ibn Fulān al-Fulānī,0045JarwalIbnAwsHutaya.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007531-ara1 | ShamAY0037850-ara1,0045JarwalIbnAwsHutaya.Diwan.JK007531-ara1 | 0045JarwalIbnAwsHutaya.Diwan.ShamAY0037850-ara1,/Volumes/LaCie/openiti_corpus/AR/0050AH/data/0045JarwalIbnAwsHutaya/0045JarwalIbnAwsHutaya.Diwan,/Volumes/LaCie/openiti_corpus/AR/0050AH/data/0045JarwalIbnAwsHutaya/0045JarwalIbnAwsHutaya.Diwan/0045JarwalIbnAwsHutaya.Diwan.yml,0,
AR,50,50,0050KhirniqBintBadr,KhirniqBintBadr,Ibn Fulān al-Fulānī,0050KhirniqBintBadr.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007506-ara1 | ShamAY0037827-ara1,0050KhirniqBintBadr.Diwan.JK007506-ara1 | 0050KhirniqBintBadr.Diwan.ShamAY0037827-ara1,/Volumes/LaCie/openiti_corpus/AR/0050AH/data/0050KhirniqBintBadr/0050KhirniqBintBadr.Diwan,/Volumes/LaCie/openiti_corpus/AR/0050AH/data/0050KhirniqBintBadr/0050KhirniqBintBadr.Diwan/0050KhirniqBintBadr.Diwan.yml,0,
AR,75,54,0054HassanIbnThabit,HassanIbnThabit,Ibn Fulān al-Fulānī,0054HassanIbnThabit.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007534-ara1 | ShamAY0037912-ara1,0054HassanIbnThabit.Diwan.JK007534-ara1 | 0054HassanIbnThabit.Diwan.ShamAY0037912-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0054HassanIbnThabit/0054HassanIbnThabit.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0054HassanIbnThabit/0054HassanIbnThabit.Diwan/0054HassanIbnThabit.Diwan.yml,0,
AR,75,60,0060MucawiyaIbnAbiSufyan,MucawiyaIbnAbiSufyan,Ibn Fulān al-Fulānī,0060MucawiyaIbnAbiSufyan.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007541-ara1 | Sham19Y0149482-ara1,0060MucawiyaIbnAbiSufyan.Diwan.JK007541-ara1 | 0060MucawiyaIbnAbiSufyan.Diwan.Sham19Y0149482-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0060MucawiyaIbnAbiSufyan/0060MucawiyaIbnAbiSufyan.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0060MucawiyaIbnAbiSufyan/0060MucawiyaIbnAbiSufyan.Diwan/0060MucawiyaIbnAbiSufyan.Diwan.yml,0,
AR,75,60,0060SuwaydIbnAbiKahil,SuwaydIbnAbiKahil,Ibn Fulān al-Fulānī,0060SuwaydIbnAbiKahil.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0149485-ara1,0060SuwaydIbnAbiKahil.Diwan.Sham19Y0149485-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0060SuwaydIbnAbiKahil/0060SuwaydIbnAbiKahil.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0060SuwaydIbnAbiKahil/0060SuwaydIbnAbiKahil.Diwan/0060SuwaydIbnAbiKahil.Diwan.yml,0,
AR,75,63,0063AbuDihbilJumahi,AbuDihbilJumahi,Ibn Fulān al-Fulānī,0063AbuDihbilJumahi.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Sham19Y0149016-ara1,0063AbuDihbilJumahi.Diwan.Sham19Y0149016-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0063AbuDihbilJumahi/0063AbuDihbilJumahi.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0063AbuDihbilJumahi/0063AbuDihbilJumahi.Diwan/0063AbuDihbilJumahi.Diwan.yml,0,
AR,75,68,0068CabdAllahIbnCabbas,CabdAllahIbnCabbas,Ibn Fulān al-Fulānī,0068CabdAllahIbnCabbas.GharibQuran,GharibQuran,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Shamela0023622-ara1 | Zaydiyya0000300-ara1,0068CabdAllahIbnCabbas.GharibQuran.Shamela0023622-ara1 | 0068CabdAllahIbnCabbas.GharibQuran.Zaydiyya0000300-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068CabdAllahIbnCabbas/0068CabdAllahIbnCabbas.GharibQuran,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068CabdAllahIbnCabbas/0068CabdAllahIbnCabbas.GharibQuran/0068CabdAllahIbnCabbas.GharibQuran.yml,0,
AR,75,68,0068QaysIbnDharihLubna,QaysIbnDharihLubna,Ibn Fulān al-Fulānī,0068QaysIbnDharihLubna.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007557-ara1 | ShamAY0037908-ara1,0068QaysIbnDharihLubna.Diwan.JK007557-ara1 | 0068QaysIbnDharihLubna.Diwan.ShamAY0037908-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068QaysIbnDharihLubna/0068QaysIbnDharihLubna.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068QaysIbnDharihLubna/0068QaysIbnDharihLubna.Diwan/0068QaysIbnDharihLubna.Diwan.yml,0,
AR,75,68,0068QaysMajnunLayla,QaysMajnunLayla,Ibn Fulān al-Fulānī,0068QaysMajnunLayla.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007560-ara1 | ShamAY0037853-ara1,0068QaysMajnunLayla.Diwan.JK007560-ara1 | 0068QaysMajnunLayla.Diwan.ShamAY0037853-ara1,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068QaysMajnunLayla/0068QaysMajnunLayla.Diwan,/Volumes/LaCie/openiti_corpus/AR/0075AH/data/0068QaysMajnunLayla/0068QaysMajnunLayla.Diwan/0068QaysMajnunLayla.Diwan.yml,0,
AR,100,80,0080LaylaAkhyaliyya,LaylaAkhyaliyya,Ibn Fulān al-Fulānī,0080LaylaAkhyaliyya.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK007559-ara1 | Sham19Y0149874-ara1 | ShamAY0037836-ara1,0080LaylaAkhyaliyya.Diwan.JK007559-ara1 | 0080LaylaAkhyaliyya.Diwan.Sham19Y0149874-ara1 | 0080LaylaAkhyaliyya.Diwan.ShamAY0037836-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0080LaylaAkhyaliyya/0080LaylaAkhyaliyya.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0080LaylaAkhyaliyya/0080LaylaAkhyaliyya.Diwan/0080LaylaAkhyaliyya.Diwan.yml,0,
AR,100,80,0080UqayshirAsadi,UqayshirAsadi,Ibn Fulān al-Fulānī,0080UqayshirAsadi.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007539-ara1 | ShamAY0037940-ara1,0080UqayshirAsadi.Diwan.JK007539-ara1 | 0080UqayshirAsadi.Diwan.ShamAY0037940-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0080UqayshirAsadi/0080UqayshirAsadi.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0080UqayshirAsadi/0080UqayshirAsadi.Diwan/0080UqayshirAsadi.Diwan.yml,0,
AR,100,82,0082JamilButhayna,JamilButhayna,Ibn Fulān al-Fulānī,0082JamilButhayna.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007550-ara1 | ShamAY0037931-ara1,0082JamilButhayna.Diwan.JK007550-ara1 | 0082JamilButhayna.Diwan.ShamAY0037931-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0082JamilButhayna/0082JamilButhayna.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0082JamilButhayna/0082JamilButhayna.Diwan/0082JamilButhayna.Diwan.yml,0,
AR,100,85,0085SulaymIbnQaysHilali,SulaymIbnQaysHilali,Ibn Fulān al-Fulānī,0085SulaymIbnQaysHilali.KitabSulaym,KitabSulaym,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shia001265-ara1,0085SulaymIbnQaysHilali.KitabSulaym.Shia001265-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0085SulaymIbnQaysHilali/0085SulaymIbnQaysHilali.KitabSulaym,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0085SulaymIbnQaysHilali/0085SulaymIbnQaysHilali.KitabSulaym/0085SulaymIbnQaysHilali.KitabSulaym.yml,0,
AR,100,90,0090AkhtalShacir,AkhtalShacir,Ibn Fulān al-Fulānī,0090AkhtalShacir.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007544-ara1 | ShamAY0037927-ara1,0090AkhtalShacir.Diwan.JK007544-ara1 | 0090AkhtalShacir.Diwan.ShamAY0037927-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090AkhtalShacir/0090AkhtalShacir.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090AkhtalShacir/0090AkhtalShacir.Diwan/0090AkhtalShacir.Diwan.yml,0,
AR,100,90,0090RaciNumayriShacir,RaciNumayriShacir,Ibn Fulān al-Fulānī,0090RaciNumayriShacir.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007545-ara1 | ShamAY0037882-ara1,0090RaciNumayriShacir.Diwan.JK007545-ara1 | 0090RaciNumayriShacir.Diwan.ShamAY0037882-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090RaciNumayriShacir/0090RaciNumayriShacir.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090RaciNumayriShacir/0090RaciNumayriShacir.Diwan/0090RaciNumayriShacir.Diwan.yml,0,
AR,100,90,0090WaddahYaman,WaddahYaman,Ibn Fulān al-Fulānī,0090WaddahYaman.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007562-ara1 | ShamAY0037963-ara1,0090WaddahYaman.Diwan.JK007562-ara1 | 0090WaddahYaman.Diwan.ShamAY0037963-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090WaddahYaman/0090WaddahYaman.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0090WaddahYaman/0090WaddahYaman.Diwan/0090WaddahYaman.Diwan.yml,0,
AR,100,93,0093IbnAbiRabica,IbnAbiRabica,Ibn Fulān al-Fulānī,0093IbnAbiRabica.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007556-ara1 | ShamAY0037902-ara1,0093IbnAbiRabica.Diwan.JK007556-ara1 | 0093IbnAbiRabica.Diwan.ShamAY0037902-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0093IbnAbiRabica/0093IbnAbiRabica.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0093IbnAbiRabica/0093IbnAbiRabica.Diwan/0093IbnAbiRabica.Diwan.yml,0,
AR,100,95,0095CadiIbnRiqac,CadiIbnRiqac,Ibn Fulān al-Fulānī,0095CadiIbnRiqac.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007553-ara1 | ShamAY0037957-ara1,0095CadiIbnRiqac.Diwan.JK007553-ara1 | 0095CadiIbnRiqac.Diwan.ShamAY0037957-ara1,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0095CadiIbnRiqac/0095CadiIbnRiqac.Diwan,/Volumes/LaCie/openiti_corpus/AR/0100AH/data/0095CadiIbnRiqac/0095CadiIbnRiqac.Diwan/0095CadiIbnRiqac.Diwan.yml,0,
AR,125,104,0104MujahidIbnJabr,MujahidIbnJabr,Ibn Fulān al-Fulānī,0104MujahidIbnJabr.Tafsir,Tafsir,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",5,JK000459-ara1 | ShamAY0034071-ara1 | Shamela0012810-ara2 | Shia002456Vols-ara1 | Tafsir02078-ara1,0104MujahidIbnJabr.Tafsir.JK000459-ara1 | 0104MujahidIbnJabr.Tafsir.ShamAY0034071-ara1 | 0104MujahidIbnJabr.Tafsir.Shamela0012810-ara2 | 0104MujahidIbnJabr.Tafsir.Shia002456Vols-ara1 | 0104MujahidIbnJabr.Tafsir.Tafsir02078-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0104MujahidIbnJabr/0104MujahidIbnJabr.Tafsir,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0104MujahidIbnJabr/0104MujahidIbnJabr.Tafsir/0104MujahidIbnJabr.Tafsir.yml,1,title
AR,125,105,0105AhwasAnsari,AhwasAnsari,Ibn Fulān al-Fulānī,0105AhwasAnsari.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007543-ara1 | ShamAY0037939-ara1,0105AhwasAnsari.Diwan.JK007543-ara1 | 0105AhwasAnsari.Diwan.ShamAY0037939-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0105AhwasAnsari/0105AhwasAnsari.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0105AhwasAnsari/0105AhwasAnsari.Diwan/0105AhwasAnsari.Diwan.yml,0,
AR,125,105,0105KuthayyirCazza,KuthayyirCazza,Ibn Fulān al-Fulānī,0105KuthayyirCazza.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007558-ara1 | ShamAY0037909-ara1,0105KuthayyirCazza.Diwan.JK007558-ara1 | 0105KuthayyirCazza.Diwan.ShamAY0037909-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0105KuthayyirCazza/0105KuthayyirCazza.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0105KuthayyirCazza/0105KuthayyirCazza.Diwan/0105KuthayyirCazza.Diwan.yml,0,
AR,125,110,0110Farazdaq,Farazdaq,Ibn Fulān al-Fulānī,0110Farazdaq.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007547-ara1 | ShamAY0037829-ara1,0110Farazdaq.Diwan.JK007547-ara1 | 0110Farazdaq.Diwan.ShamAY0037829-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110Farazdaq/0110Farazdaq.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110Farazdaq/0110Farazdaq.Diwan/0110Farazdaq.Diwan.yml,0,
AR,125,110,0110HasanBasri,HasanBasri,al-Ḥasan al-Baṣrī,0110HasanBasri.FadailMakka,FadailMakka,Faḍāʾil Makkaŧ,"src@keyword, src@keyword, src@keyword",3,JK000644-ara1 | Shamela0005722-ara1 | Shia003454-ara1,0110HasanBasri.FadailMakka.JK000644-ara1.inProgress | 0110HasanBasri.FadailMakka.Shamela0005722-ara1.mARkdown | 0110HasanBasri.FadailMakka.Shia003454-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110HasanBasri/0110HasanBasri.FadailMakka,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110HasanBasri/0110HasanBasri.FadailMakka/0110HasanBasri.FadailMakka.yml,0,
AR,125,110,0110HasanBasri,HasanBasri,al-Ḥasan al-Baṣrī,0110HasanBasri.TarghibMakka,TarghibMakka,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,ShamAY0035241-ara1,0110HasanBasri.TarghibMakka.ShamAY0035241-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110HasanBasri/0110HasanBasri.TarghibMakka,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110HasanBasri/0110HasanBasri.TarghibMakka/0110HasanBasri.TarghibMakka.yml,0,
AR,125,110,0110IbnSirin,IbnSirin,Ibn Fulān al-Fulānī,0110IbnSirin.MuntakhabKalamFiTafsirAhlam,MuntakhabKalamFiTafsirAhlam,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",4,JK006856-ara2 | ShamAY0034790-ara1 | Shamela0021615-ara1 | Shia004640Vols-ara1,0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2 | 0110IbnSirin.MuntakhabKalamFiTafsirAhlam.ShamAY0034790-ara1 | 0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shamela0021615-ara1 | 0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110IbnSirin/0110IbnSirin.MuntakhabKalamFiTafsirAhlam,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110IbnSirin/0110IbnSirin.MuntakhabKalamFiTafsirAhlam/0110IbnSirin.MuntakhabKalamFiTafsirAhlam.yml,1,title
AR,125,110,0110JarirShacir,JarirShacir,Ibn Fulān al-Fulānī,0110JarirShacir.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK007549-ara1 | Sham19Y0133412-ara1 | ShamAY0037926-ara1,0110JarirShacir.Diwan.JK007549-ara1 | 0110JarirShacir.Diwan.Sham19Y0133412-ara1 | 0110JarirShacir.Diwan.ShamAY0037926-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110JarirShacir/0110JarirShacir.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0110JarirShacir/0110JarirShacir.Diwan/0110JarirShacir.Diwan.yml,0,
AR,125,117,0117DhuRumma,DhuRumma,Ibn Fulān al-Fulānī,0117DhuRumma.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007551-ara1 | ShamAY0037932-ara1,0117DhuRumma.Diwan.JK007551-ara1 | 0117DhuRumma.Diwan.ShamAY0037932-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0117DhuRumma/0117DhuRumma.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0117DhuRumma/0117DhuRumma.Diwan/0117DhuRumma.Diwan.yml,0,
AR,125,117,0117IbnDicamaSadusi,IbnDicamaSadusi,Ibn Fulān al-Fulānī,0117IbnDicamaSadusi.NasikhWaMansukh,NasikhWaMansukh,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000163-ara1 | Shamela0008491-ara1 | Shia002458-ara1,0117IbnDicamaSadusi.NasikhWaMansukh.JK000163-ara1 | 0117IbnDicamaSadusi.NasikhWaMansukh.Shamela0008491-ara1 | 0117IbnDicamaSadusi.NasikhWaMansukh.Shia002458-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0117IbnDicamaSadusi/0117IbnDicamaSadusi.NasikhWaMansukh,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0117IbnDicamaSadusi/0117IbnDicamaSadusi.NasikhWaMansukh/0117IbnDicamaSadusi.NasikhWaMansukh.yml,0,
AR,125,122,0122ZaydIbnCali,ZaydIbnCali,Zayd,0122ZaydIbnCali.MajmucRasail,MajmucRasail,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Zaydiyya0000074-ara1,0122ZaydIbnCali.MajmucRasail.Zaydiyya0000074-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.MajmucRasail,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.MajmucRasail/0122ZaydIbnCali.MajmucRasail.yml,0,
AR,125,122,0122ZaydIbnCali,ZaydIbnCali,Zayd,0122ZaydIbnCali.MansikHajj,MansikHajj,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Zaydiyya0000065-ara1 | Zaydiyya0000269-ara1,0122ZaydIbnCali.MansikHajj.Zaydiyya0000065-ara1 | 0122ZaydIbnCali.MansikHajj.Zaydiyya0000269-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.MansikHajj,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.MansikHajj/0122ZaydIbnCali.MansikHajj.yml,0,
AR,125,122,0122ZaydIbnCali,ZaydIbnCali,Zayd,0122ZaydIbnCali.Musnad,Musnad,Musnad,"src@keyword, src@keyword, src@keyword",3,Shia000811-ara1 | Zaydiyya0000052-ara1 | Zaydiyya0000056-ara2,0122ZaydIbnCali.Musnad.Shia000811-ara1 | 0122ZaydIbnCali.Musnad.Zaydiyya0000052-ara1.mARkdown | 0122ZaydIbnCali.Musnad.Zaydiyya0000056-ara2,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.Musnad,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.Musnad/0122ZaydIbnCali.Musnad.yml,0,
AR,125,122,0122ZaydIbnCali,ZaydIbnCali,Zayd,0122ZaydIbnCali.TafsirGharibQuran,TafsirGharibQuran,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,Tafsir05089-ara1 | Zaydiyya0000297-ara1,0122ZaydIbnCali.TafsirGharibQuran.Tafsir05089-ara1 | 0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.TafsirGharibQuran,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0122ZaydIbnCali/0122ZaydIbnCali.TafsirGharibQuran/0122ZaydIbnCali.TafsirGharibQuran.yml,1,title
AR,125,124,0124IbnShihabZuhri,IbnShihabZuhri,Ibn Fulān al-Fulānī,0124IbnShihabZuhri.TanzilQuran,TanzilQuran,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",3,JK000872-ara2 | ShamAY0034089-ara1 | Shamela0026887-ara1,0124IbnShihabZuhri.TanzilQuran.JK000872-ara2 | 0124IbnShihabZuhri.TanzilQuran.ShamAY0034089-ara1 | 0124IbnShihabZuhri.TanzilQuran.Shamela0026887-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0124IbnShihabZuhri/0124IbnShihabZuhri.TanzilQuran,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0124IbnShihabZuhri/0124IbnShihabZuhri.TanzilQuran/0124IbnShihabZuhri.TanzilQuran.yml,0,
AR,125,125,0125NabighaShaybani,NabighaShaybani,Ibn Fulān al-Fulānī,0125NabighaShaybani.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007548-ara1 | ShamAY0037897-ara1,0125NabighaShaybani.Diwan.JK007548-ara1 | 0125NabighaShaybani.Diwan.ShamAY0037897-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0125NabighaShaybani/0125NabighaShaybani.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0125NabighaShaybani/0125NabighaShaybani.Diwan/0125NabighaShaybani.Diwan.yml,0,
AR,125,125,0125Tirimmah,Tirimmah,Ibn Fulān al-Fulānī,0125Tirimmah.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007546-ara1 | ShamAY0037894-ara1,0125Tirimmah.Diwan.JK007546-ara1 | 0125Tirimmah.Diwan.ShamAY0037894-ara1,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0125Tirimmah/0125Tirimmah.Diwan,/Volumes/LaCie/openiti_corpus/AR/0125AH/data/0125Tirimmah/0125Tirimmah.Diwan/0125Tirimmah.Diwan.yml,0,
AR,150,126,0126KumaytIbnZaydAsadi,KumaytIbnZaydAsadi,Ibn Fulān al-Fulānī,0126KumaytIbnZaydAsadi.Rawda,Rawda,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shia003659-ara1,0126KumaytIbnZaydAsadi.Rawda.Shia003659-ara1,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0126KumaytIbnZaydAsadi/0126KumaytIbnZaydAsadi.Rawda,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0126KumaytIbnZaydAsadi/0126KumaytIbnZaydAsadi.Rawda/0126KumaytIbnZaydAsadi.Rawda.yml,0,
AR,150,128,0128IbnAbiHabibMisri,IbnAbiHabibMisri,Ibn Fulān al-Fulānī,0128IbnAbiHabibMisri.AhadithYazid,AhadithYazid,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0030310-ara1,0128IbnAbiHabibMisri.AhadithYazid.Shamela0030310-ara1,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0128IbnAbiHabibMisri/0128IbnAbiHabibMisri.AhadithYazid,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0128IbnAbiHabibMisri/0128IbnAbiHabibMisri.AhadithYazid/0128IbnAbiHabibMisri.AhadithYazid.yml,0,
AR,150,130,0130CurwaIbnUdhayna,CurwaIbnUdhayna,Ibn Fulān al-Fulānī,0130CurwaIbnUdhayna.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007554-ara1 | ShamAY0037958-ara1,0130CurwaIbnUdhayna.Diwan.JK007554-ara1 | 0130CurwaIbnUdhayna.Diwan.ShamAY0037958-ara1,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0130CurwaIbnUdhayna/0130CurwaIbnUdhayna.Diwan,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0130CurwaIbnUdhayna/0130CurwaIbnUdhayna.Diwan/0130CurwaIbnUdhayna.Diwan.yml,0,
AR,150,130,0130IbnBashirKhariji,IbnBashirKhariji,Ibn Fulān al-Fulānī,0130IbnBashirKhariji.Diwan,Diwan,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",2,JK007627-ara1 | ShamAY0037855-ara1,0130IbnBashirKhariji.Diwan.JK007627-ara1 | 0130IbnBashirKhariji.Diwan.ShamAY0037855-ara1,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0130IbnBashirKhariji/0130IbnBashirKhariji.Diwan,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0130IbnBashirKhariji/0130IbnBashirKhariji.Diwan/0130IbnBashirKhariji.Diwan.yml,0,
AR,150,131,0131ZubayrHamdani,ZubayrHamdani,Ibn Fulān al-Fulānī,0131ZubayrHamdani.NuskhatZubayr,NuskhatZubayr,Kitāb al-Muʾallif,"src@keyword, src@keyword, src@keyword",1,Shamela0029699-ara1,0131ZubayrHamdani.NuskhatZubayr.Shamela0029699-ara1,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0131ZubayrHamdani/0131ZubayrHamdani.NuskhatZubayr,/Volumes/LaCie/openiti_corpus/AR/0150AH/data/0131ZubayrHamdani/0131ZubayrHamdani.NuskhatZubayr/0131ZubayrHamdani.NuskhatZubayr.yml,0,
